survey,subclass,plate,mjd,fiberid
boss,B9.5V+... (37269),4343,55540,868
boss,B3V (29763),6803,56402,833
sdss,B6,366,52017,222
boss,B3V (29763),6804,56447,808
boss,B5 (338529),6804,56447,810
boss,B3V (29763),6467,56270,146
boss,B6IV (174959),6716,56401,988
boss,B5 (338529),6715,56449,410
boss,B9 (105262),6715,56449,422
boss,B3Ib/II (51309),5332,55981,432
boss,B9Vn (177756),4341,55538,4
boss,B5 (338529),6467,56270,196
boss,B5 (338529),6467,56270,208
boss,B9 (105262),4543,55888,64
boss,B9Vn (177756),5334,55928,112
boss,B2IV-V (176819),4546,55835,286
boss,B5III (209419),4774,55659,310
segue1,B9,2620,54397,423
boss,B5III (209419),5414,56014,24
boss,B2.5V (175426),6495,56339,186
boss,B9III (15318),6495,56339,216
boss,B9Vn (177756),5047,55833,850
boss,B3II (175156),3821,55535,932
boss,B2Iaevar (41117),4341,55538,100
boss,B5 (338529),4341,55538,110
boss,B5 (338529),4341,55538,118
boss,B2III (35468),6467,56270,311
boss,B2IV-V (176819),7105,56740,202
boss,B3V (29763),3944,55660,90
boss,B5III (209419),3944,55660,94
boss,B9 (105262),5858,56063,718
sdss,B9,538,52029,87
boss,B9Vn (177756),5332,55981,531
boss,B5 (338529),4056,55357,66
boss,B5 (338529),4056,55357,68
boss,B2Iaevar (41117),6467,56270,456
sdss,B9,2971,54590,503
segue1,B6,2629,54087,208
segue1,B6,2629,54087,238
boss,B2IV-V (176819),4370,55534,822
boss,B2III (35468),4769,55931,546
boss,B2Vne (58343),4771,55925,312
boss,B9.5V+... (37269),6255,56240,42
sdss,B9,2211,53786,610
sdss,B6,1024,52826,186
sdss,B6,3005,54876,230
boss,B5 (338529),6748,56371,170
boss,B8IV (171301),5773,56009,652
boss,B5 (338529),6715,56449,688
boss,B8IV (171301),4543,55888,454
boss,B5 (338529),4341,55538,430
boss,B5 (338529),4771,55925,490
sdss,B9,269,51910,444
boss,B5 (338529),5116,55857,700
boss,B9.5V+... (37269),4056,55357,146
boss,B5 (338529),4771,55925,626
boss,B5 (338529),7105,56740,926
boss,B2.5V (175426),7105,56740,928
boss,B6IV (174959),7105,56740,948
boss,B9Vn (177756),5426,55987,872
boss,B1Ve (212571),5367,55986,158
boss,B3V (29763),4803,55734,492
boss,B5III (209419),6024,56088,928
boss,B5 (338529),5715,56657,678
boss,B5 (338529),7102,56666,604
boss,B3II (175156),3822,55544,344
boss,B3V (29763),7102,56666,664
boss,B3Ib/II (51309),4089,55470,688
boss,B2III (35468),3854,55247,42
boss,B5 (338529),4541,55882,850
boss,B2IV-V (176819),5332,55981,790
boss,B8IV (171301),3820,55542,572
boss,B5 (338529),3820,55542,574
boss,B8III (220575),5046,56243,626
boss,B5 (338529),5046,56243,654
boss,B9 (105262),5715,56657,799
boss,B5 (338529),7102,56666,764
boss,B3Ib/II (51309),7106,56663,256
boss,B3V (29763),6118,56189,778
boss,B3Ib/II (51309),3744,55209,912
boss,B3II (175156),7260,56679,407
boss,B2III (35468),7260,56679,441
boss,B3II (175156),7260,56679,442
boss,B5V (173087),6467,56270,994
boss,B9.5V+... (37269),3827,55565,460
boss,B9Vn (177756),4547,55893,880
boss,B2IV-V (176819),4547,55893,924
boss,B5 (338529),4453,55535,696
boss,B9 (105262),4453,55535,726
boss,B9Vn (177756),4454,55536,382
boss,B5 (338529),7100,56636,904
boss,B3V (29763),5046,56243,818
boss,B2Iaevar (41117),5723,56597,944
sdss,B6,2269,53711,497
boss,B3II (175156),6466,56310,114
boss,B5 (338529),7103,56661,86
boss,B9.5V+... (37269),5335,56013,48
boss,B5 (338529),5335,56013,66
boss,B5III (209419),4772,55654,69
boss,B2Iaevar (41117),4772,55654,74
sdss,B6,1952,53378,308
boss,B5 (338529),5441,56017,174
boss,B9Vn (177756),5441,56017,208
boss,B5Ib (191243),4664,56192,936
boss,B2IV-V (176819),5780,56274,730
boss,B5 (338529),5780,56274,964
sdss,B9,2495,54175,139
boss,B3Ib/II (51309),4770,55928,16
boss,B3II (175156),6468,56311,280
boss,B5III (209419),4342,55531,95
boss,B6IIIpe (109387),5719,56014,41
boss,B5III (209419),4342,55531,157
boss,B8IV (171301),5782,56272,66
boss,B5 (338529),3858,55273,656
boss,B5 (338529),3858,55273,662
boss,B3II (175156),3820,55542,824
boss,B5 (338529),4544,55855,202
boss,B5 (338529),3823,55534,6
boss,B9Vn (177756),3823,55534,16
boss,B0.5Ibe... (187459),5048,56218,914
boss,B5 (338529),5053,56213,215
boss,B9Vn (177756),6418,56354,882
boss,B2Vne (58343),6757,56416,624
boss,B5 (338529),4380,55857,182
boss,B3V (29763),4380,55857,194
boss,B5 (338529),4380,55857,200
boss,B5III (209419),5716,56684,87
boss,B2IV-V (176819),6468,56311,504
boss,B9.5V+... (37269),6468,56311,546
segue1,B9,2397,53763,294
boss,B2IV-V (176819),4668,56211,470
boss,B2IV-V (176819),6967,56447,792
boss,B5 (338529),7101,56659,160
sdss,B9,2498,54169,593
boss,B3II (175156),5719,56014,370
boss,B9Vn (177756),4772,55654,531
boss,B3II (175156),3828,55539,576
boss,B8IV (171301),4264,55506,288
boss,B5 (338529),7103,56661,253
boss,B5 (338529),7103,56661,270
sdss,B6,2499,54176,168
boss,B9III (15318),3823,55534,265
boss,B5 (338529),6644,56384,922
segue1,B6,2908,54611,25
boss,B9.5V+... (37269),5046,56243,998
boss,B3Ib/II (51309),5047,55833,2
boss,B5 (338529),4059,55360,85
sdss,B9,1657,53520,213
boss,B5 (338529),7103,56661,316
sdss,B9,1032,53175,42
boss,B3V (29763),6299,56478,216
boss,B5V (173087),6466,56310,386
boss,B3V (29763),6466,56310,428
boss,B5 (338529),6468,56311,817
boss,B5III (209419),6468,56311,860
boss,B5III (209419),3823,55534,396
boss,B2IV-V (176819),3823,55534,406
boss,B2IV-V (176819),7103,56661,448
boss,B5 (338529),4544,55855,798
boss,B9Vn (177756),6261,56219,438
boss,B2Iaevar (41117),5725,56625,528
sdss,B6,2152,53874,359
boss,B6IV (174959),4385,55752,472
boss,B8IV (171301),4385,55752,936
boss,B8IV (171301),5333,56001,363
boss,B2.5V (175426),5333,56001,364
boss,B9III (15318),4323,55884,244
sdss,B9,2214,53794,243
boss,B5 (338529),5719,56014,778
boss,B8IV (171301),6469,56328,16
boss,B5 (338529),5997,56309,894
boss,B5III (209419),7107,56740,74
boss,B5 (338529),7107,56740,562
boss,B9Vn (177756),6659,56607,477
boss,B5 (338529),4542,55833,416
boss,B2.5V (175426),4542,55833,452
boss,B3V (29763),6466,56310,508
boss,B2IV-V (176819),5333,56001,376
boss,B2.5V (175426),5333,56001,401
boss,B1Ve (212571),5333,56001,404
boss,B2.5Ve (187811),5333,56001,405
boss,B5 (338529),7103,56661,660
boss,B2Vne (58343),4544,55855,988
boss,B3II (175156),4342,55531,898
boss,B9.5V+... (37269),5719,56014,952
segue1,B9,1961,53299,454
boss,B7IVe (209409),6261,56219,685
boss,B2IV-V (176819),6261,56219,724
boss,B1Ve (212571),7103,56661,694
boss,B5 (338529),4064,55366,610
sdss,B9,766,52247,534
sdss,B6,766,52247,544
boss,B9.5V+... (37269),3779,55222,102
boss,B5 (338529),3779,55222,112
boss,B5 (338529),3779,55222,124
boss,B3Ib/II (51309),4013,55629,179
boss,B9III (15318),4013,55629,206
sdss,B9,819,52409,67
boss,B2Ve (164284),5791,56255,392
boss,B3II (175156),3867,55652,260
boss,B5Ib (191243),6716,56401,498
boss,B9III (15318),6469,56328,318
boss,B5 (338529),7103,56661,851
boss,B9.5V+... (37269),7103,56661,861
boss,B9.5V+... (37269),5993,56070,298
boss,B2IV-V (176819),5993,56070,312
boss,B3II (175156),5726,56626,344
boss,B9.5V+... (37269),4550,55894,258
sdss,B6,695,52202,406
sdss,B9,1254,52972,216
boss,B5 (338529),4389,55539,444
boss,B6IV (174959),5726,56626,502
boss,B5III (209419),7033,56565,48
boss,B5III (209419),7033,56565,56
boss,B9.5V+... (37269),4016,55632,428
boss,B3V (29763),5473,56033,376
boss,B0.5Ibe... (187459),7160,56599,832
segue1,B6,2919,54537,424
boss,B2III (35468),5134,55868,594
boss,B8Ib (208501),3821,55535,382
boss,B8IV (171301),4773,55648,326
boss,B2Vne (58343),6469,56328,466
boss,B9.5V+... (37269),6469,56328,496
boss,B8Ib (208501),6719,56390,412
boss,B5III (209419),4545,55567,428
sdss,B9,1665,52976,209
boss,B9III (15318),4551,55569,20
boss,B5 (338529),4065,55368,28
boss,B9III (15318),6725,56390,476
boss,B8IV (171301),6262,56267,703
boss,B0.5Iae (185859),4706,55705,772
boss,B3II (175156),6040,56101,462
boss,B5 (338529),6306,56535,25
boss,B5III (209419),6306,56535,30
boss,B5 (338529),6306,56535,43
boss,B3II (175156),6254,56268,378
boss,B5III (209419),6254,56268,392
boss,B5 (338529),6716,56401,758
boss,B5 (338529),3825,55533,98
boss,B5 (338529),7104,56711,179
boss,B3Ib/II (51309),4348,55559,806
boss,B5Ib (191243),4290,55527,870
boss,B5 (338529),5136,55836,930
boss,B1Ve (212571),6782,56572,775
sdss,B9,2210,53535,626
boss,B0.5Iae (185859),4323,55884,634
boss,B5 (338529),4545,55567,526
boss,B5Ib (191243),5050,56215,214
boss,B9III (15318),4779,55656,8
boss,B9III (15318),4293,55509,232
sdss,B6,2295,53734,72
boss,B5 (338529),3825,55533,210
boss,B0.5Ibe... (187459),6719,56390,672
boss,B2.5V (175426),6469,56328,790
boss,B5III (209419),6469,56328,804
segue1,B6,2852,54468,170
boss,B5 (338529),4500,55543,394
sdss,B6,986,52443,143
boss,B9Vn (177756),5302,55896,866
boss,B9III (15318),4028,55621,258
boss,B1Ve (212571),4028,55621,310
boss,B5III (209419),3657,55244,436
boss,B9Vn (177756),3657,55244,460
sdss,B6,2578,54093,525
boss,B5 (338529),5716,56684,692
boss,B5 (338529),5716,56684,720
boss,B5V (173087),5716,56684,800
sdss,B9,269,51910,88
boss,B8III (220575),5720,56602,682
boss,B5 (338529),4349,55803,384
segue1,B6,2194,53904,463
boss,B9.5V+... (37269),4187,55693,164
boss,B5 (338529),6466,56310,988
boss,B2IV-V (176819),3821,55535,634
boss,B3Ib/II (51309),5720,56602,715
sdss,B9,1340,52781,8
segue1,B6,2853,54440,113
boss,B5Ib (191243),7110,56746,592
boss,B9.5V+... (37269),7110,56746,634
boss,B3V (29763),7110,56746,648
boss,B5 (338529),4033,55332,458
boss,B5III (209419),4395,55828,472
boss,B8IV (171301),5140,55836,566
boss,B5 (338529),6521,56537,804
boss,B9III (15318),6311,56447,980
boss,B3II (175156),6254,56268,630
boss,B9Vn (177756),4545,55567,900
boss,B9Vn (177756),3825,55533,558
boss,B8III (220575),5337,55987,8
boss,B5 (338529),5050,56215,614
boss,B0.5Ibe... (187459),5050,56215,628
boss,B2IV-V (176819),4545,55567,966
boss,B5 (338529),5720,56602,926
boss,B5 (338529),5728,56334,766
boss,B5 (338529),5728,56334,792
boss,B8IV (171301),5391,56000,506
boss,B8Ib (208501),4343,55540,936
boss,B9III (15318),6257,56274,682
boss,B5V (173087),6257,56274,688
boss,B5 (338529),6313,56460,504
boss,B9.5V+... (37269),6046,56096,438
boss,B3V (29763),4190,55686,616
boss,B9Vn (177756),4190,55686,620
boss,B5Ib (191243),3821,55535,756
boss,B5Ib (191243),3821,55535,876
boss,B5Ib (191243),3821,55535,878
boss,B2IV-V (176819),4057,55357,514
boss,B5III (209419),4546,55835,130
boss,B5III (209419),6720,56390,166
boss,B5III (209419),5722,56008,107
boss,B8III (220575),6263,56279,958
boss,B9Vn (177756),6726,56394,820
boss,B8IV (171301),5801,56328,96
boss,B8IV (171301),5801,56328,102
boss,B2IV-V (176819),5801,56328,108
boss,B0.5Iae (185859),4771,55925,43
boss,B7IVe (209409),7104,56711,856
boss,B5 (338529),5722,56008,146
boss,B5 (338529),5722,56008,168
boss,B3V (29763),6257,56274,790
boss,B5 (338529),3878,55361,338
segue1,B6,2935,54652,553
boss,B9Vn (177756),4057,55357,560
boss,B5 (338529),3825,55533,992
boss,B2IV-V (176819),3826,55563,8
boss,B3V (29763),6257,56274,937
boss,B5 (338529),3831,55543,990
boss,B5 (338529),3831,55543,998
boss,B9III (15318),5057,56209,940
boss,B9.5V+... (37269),4627,55626,890
boss,B9.5V+... (37269),3826,55563,18
boss,B8III (220575),6720,56390,480
boss,B2.5Ve (187811),3826,55563,94
boss,B9.5V+... (37269),3826,55563,141
boss,B9.5V+... (37269),5343,55999,422
boss,B9 (105262),6477,56365,266
boss,B5 (338529),6477,56365,319
boss,B3V (29763),5343,55999,715
boss,B8IV (171301),5039,56220,128
boss,B5III (209419),7089,56661,408
boss,B9.5V+... (37269),7102,56666,242
boss,B9.5V+... (37269),4344,55557,410
boss,B5 (338529),6470,56334,670
boss,B9.5V+... (37269),6470,56334,674
boss,B9Vn (177756),6258,56238,32
boss,B3Ve (25940),6201,56186,680
boss,B9III (15318),5330,56000,475
boss,B5III (209419),5330,56000,495
boss,B5 (338529),4780,55682,496
boss,B5 (338529),4067,55361,690
boss,B9III (15318),5147,55854,912
boss,B3V (29763),3925,55338,34
boss,B5 (338529),3925,55338,72
boss,B5 (338529),7102,56666,286
boss,B3V (29763),5337,55987,760
boss,B0.5Ibe... (187459),4774,55659,738
boss,B9Vn (177756),4774,55659,770
boss,B2IV-V (176819),3826,55563,386
boss,B8IV (171301),5058,56208,476
boss,B9Vn (177756),6477,56365,840
boss,B9Vn (177756),4752,55653,940
boss,B5 (338529),4754,55649,692
boss,B2Vne (58343),5398,56011,906
boss,B5III (209419),5398,56011,908
boss,B2Iaevar (41117),5398,56011,926
boss,B9.5V+... (37269),5398,56011,937
boss,B5III (209419),5398,56011,961
segue1,B6,2315,53741,18
boss,B5 (338529),4341,55538,347
sdss,B9,1655,53523,148
boss,B5 (338529),5334,55928,416
sdss,B9,498,51984,525
boss,B5 (338529),4344,55557,776
boss,B9Vn (177756),7457,56746,193
boss,B5 (338529),4405,55854,769
boss,B2IV-V (176819),4057,55357,886
boss,B5 (338529),4057,55357,906
segue1,B9,1660,53230,546
boss,B8IV (171301),5051,56214,602
boss,B5 (338529),5722,56008,962
boss,B5 (338529),3832,55289,752
boss,B3V (29763),4861,55710,708
boss,B9.5V+... (37269),5809,56353,488
boss,B5III (209419),5338,56002,32
boss,B5III (209419),6721,56398,62
boss,B5 (338529),5723,56597,36
boss,B3II (175156),5723,56597,82
sdss,B6,1038,52673,168
boss,B9.5V+... (37269),4352,55533,218
boss,B5Ib (191243),4352,55533,252
boss,B8IV (171301),5810,56358,366
boss,B5III (209419),6322,56190,906
boss,B8Ib (208501),5334,55928,561
sdss,B9,1951,53389,323
sdss,B9,1951,53389,395
sdss,B6,1670,54553,366
boss,B9Vn (177756),3833,55290,328
boss,B3II (175156),3833,55290,330
boss,B5 (338529),3833,55290,338
boss,B5 (338529),3833,55290,340
boss,B3V (29763),6255,56240,258
boss,B9Vn (177756),3826,55563,812
boss,B5 (338529),4775,55708,358
boss,B9Vn (177756),3833,55290,690
boss,B2IV-V (176819),4554,56193,986
boss,B5 (338529),3931,55350,238
sdss,B6,1446,53080,183
boss,B2IV-V (176819),4203,55447,329
boss,B9 (105262),4345,55569,280
sdss,B9,2503,53856,406
boss,B2IV-V (176819),5059,56190,473
boss,B5 (338529),4352,55533,704
boss,B6IV (174959),4352,55533,712
boss,B3II (175156),4352,55533,714
boss,B9Vn (177756),6059,56093,220
boss,B1Ve (212571),6059,56093,230
boss,B3II (175156),6059,56093,832
boss,B8IV (171301),5048,56218,280
boss,B9.5V+... (37269),5048,56218,320
boss,B2Iaevar (41117),4775,55708,450
boss,B5 (338529),6258,56238,935
boss,B3II (175156),6471,56309,691
boss,B2.5Ve (187811),6003,56311,188
boss,B5 (338529),6003,56311,204
boss,B3V (29763),5731,56363,772
boss,B0.5Ibe... (187459),5731,56363,802
boss,B5 (338529),5731,56363,810
boss,B9III (15318),4412,55912,124
boss,B3Ib/II (51309),4412,55912,136
boss,B3V (29763),5847,56037,288
boss,B5 (338529),4771,55925,661
sdss,B6,757,52238,541
boss,B5III (209419),4062,55383,64
sdss,B6,597,52059,483
boss,B6IV (174959),4205,55454,520
boss,B9 (105262),5406,55955,800
boss,B5 (338529),5406,55955,803
boss,B5 (338529),4771,55925,713
boss,B5 (338529),4771,55925,732
boss,B9Vn (177756),4341,55538,696
sdss,B9,2847,54452,537
boss,B5 (338529),6259,56565,73
boss,B3V (29763),6721,56398,626
boss,B5III (209419),4775,55708,626
boss,B5 (338529),6721,56398,704
boss,B5 (338529),4353,55532,304
boss,B5 (338529),4353,55532,342
boss,B3II (175156),4353,55532,348
boss,B9III (15318),4353,55532,350
boss,B5III (209419),5347,56008,70
boss,B2Iaevar (41117),7102,56666,796
boss,B8IV (171301),5334,55928,824
boss,B5 (338529),5723,56597,645
boss,B5 (338529),6729,56419,800
boss,B9 (105262),6729,56419,802
boss,B9Vn (177756),5060,56181,300
boss,B5III (209419),6804,56447,574
boss,B8IV (171301),5334,55928,892
boss,B2IV-V (176819),5334,55928,894
boss,B2Ve (164284),5048,56218,505
boss,B5III (209419),4771,55925,868
boss,B9III (15318),7102,56666,932
boss,B5 (338529),4345,55569,746
boss,B5 (338529),4345,55569,768
boss,B5 (338529),4345,55569,780
boss,B8IV (171301),4345,55569,786
boss,B5 (338529),4345,55569,806
boss,B2IV-V (176819),4547,55893,844
boss,B9Vn (177756),6259,56565,338
boss,B5 (338529),6479,56364,722
boss,B3V (29763),7113,56711,978
boss,B9III (15318),7113,56711,980
boss,B5III (209419),5732,56326,768
boss,B3Ib/II (51309),5850,56042,496
boss,B9.5V+... (37269),7102,56666,950
boss,B9Vn (177756),7102,56666,962
boss,B6IIIpe (109387),5718,56693,770
boss,B8IV (171301),3822,55544,630
sdss,B9,2212,53789,548
sdss,B6,1656,53533,143
boss,B5 (338529),5723,56597,923
boss,B5 (338529),6805,56442,684
boss,B2IV-V (176819),5409,55957,652
boss,B9III (15318),6064,56097,890
boss,B9III (15318),5852,56034,210
boss,B8IV (171301),5852,56034,255
boss,B0.5Ibe... (187459),6468,56311,54
boss,B5 (338529),5334,55928,912
boss,B5 (338529),5335,56013,19
boss,B5 (338529),3822,55544,670
boss,B5 (338529),4345,55569,928
boss,B2IV-V (176819),6259,56565,487
boss,B8IV (171301),4345,55569,937
boss,B9Vn (177756),4345,55569,990
boss,B5 (338529),6267,56279,627
boss,B5 (338529),6267,56279,750
boss,B5 (338529),6267,56279,782
boss,B3V (29763),3939,55633,236
boss,B3V (29763),3822,55544,744
boss,B9Vn (177756),3822,55544,760
boss,B3II (175156),3822,55544,782
boss,B9Vn (177756),3822,55544,806
boss,B5 (338529),7106,56663,768
boss,B3V (29763),4062,55383,622
boss,B5III (209419),6472,56362,386
boss,B9III (15318),5061,55806,514
boss,B9III (15318),6112,56191,388
boss,B2.5V (175426),5412,55981,684
boss,B2IV-V (176819),3822,55544,830
boss,B8IV (171301),3822,55544,834
boss,B8III (220575),4341,55538,972
boss,B5 (338529),5724,56364,134
sdss,B9,1343,52790,516
sdss,B9,1343,52790,572
boss,B5 (338529),5724,56364,190
boss,B8IV (171301),3835,55570,24
boss,B3Ve (25940),5855,56088,722
boss,B9.5V+... (37269),3827,55565,911
boss,B9Vn (177756),4548,55565,344
boss,B9 (105262),5052,55857,770
boss,B5 (338529),7106,56663,950
boss,B5 (338529),6722,56431,432
boss,B8IV (171301),6722,56431,434
boss,B9Vn (177756),4784,55677,82
boss,B5 (338529),4070,55681,793
sdss,B9,1160,52674,279
boss,B3V (29763),4772,55654,110
boss,B9.5V+... (37269),3822,55544,906
boss,B5III (209419),3827,55565,954
boss,B3II (175156),3827,55565,986
boss,B2IV-V (176819),4776,55652,400
sdss,B6,1344,52792,74
sdss,B9,2220,53795,101
boss,B3II (175156),7114,56748,836
boss,B9 (105262),5857,56092,738
sdss,B6,879,52365,576
boss,B5 (338529),5335,56013,179
boss,B9III (15318),6259,56565,993
boss,B2IV-V (176819),6472,56362,712
boss,B9III (15318),5053,56213,122
boss,B5III (209419),5348,55978,668
boss,B9.5V+... (37269),5348,55978,684
boss,B5 (338529),4423,55889,414
boss,B9.5V+... (37269),4423,55889,439
boss,B1Ve (212571),4423,55889,684
boss,B5 (338529),6722,56431,762
sdss,B9,501,52235,506
boss,B1Ve (212571),6260,56568,270
sdss,B9,764,52238,501
boss,B3II (175156),5418,56037,172
boss,B5Ib (191243),6468,56311,450
boss,B2IV-V (176819),6468,56311,456
boss,B9Vn (177756),6468,56311,468
boss,B0.5Iae (185859),6468,56311,488
boss,B5III (209419),6722,56431,830
boss,B9III (15318),6260,56568,430
boss,B8IV (171301),6722,56431,980
boss,B3V (29763),6722,56431,995
boss,B9.5V+... (37269),5053,56213,538
boss,B5 (338529),6260,56568,678
boss,B5 (338529),6260,56568,565
boss,B5 (338529),5724,56364,743
boss,B2IV-V (176819),5339,55922,415
boss,B9III (15318),5339,55922,420
boss,B9.5V+... (37269),4071,55660,472
boss,B5 (338529),5168,56035,722
boss,B5III (209419),5168,56035,740
sdss,B6,2498,54169,530
boss,B5 (338529),4058,55358,884
boss,B6IV (174959),5339,55922,494
boss,B3II (175156),5724,56364,860
boss,B3II (175156),3946,55659,886
boss,B9Vn (177756),4058,55358,934
boss,B3V (29763),6256,56323,101
boss,B3II (175156),4776,55652,936
boss,B2IV-V (176819),5997,56309,16
boss,B5III (209419),4548,55565,758
boss,B9 (105262),4063,55364,606
boss,B5 (338529),4548,55565,776
boss,B2Vne (202904),3836,55302,184
boss,B3II (175156),5349,55929,64
boss,B2IV-V (176819),6822,56711,154
boss,B0.5Ibe... (187459),6822,56711,196
boss,B5III (209419),5335,56013,458
boss,B9.5V+... (37269),4342,55531,390
boss,B9III (15318),3823,55534,96
boss,B8IV (171301),3823,55534,110
boss,B9.5V+... (37269),6473,56363,300
boss,B2IV-V (176819),6473,56363,390
boss,B3V (29763),6260,56568,820
boss,B5 (338529),5063,55831,796
boss,B3II (175156),4072,55362,56
boss,B5III (209419),4558,55569,192
boss,B3Ib/II (51309),3948,55331,996
boss,B3II (175156),5339,55922,820
boss,B9III (15318),5725,56625,148
boss,B3V (29763),4549,55556,184
boss,B2III (35468),4786,55651,74
boss,B8IV (171301),3823,55534,194
boss,B5 (338529),6468,56311,706
boss,B5 (338529),6468,56311,732
boss,B5III (209419),6723,56428,542
boss,B9III (15318),5054,56191,228
boss,B9.5V+... (37269),5054,56191,314
boss,B8IV (171301),4441,55532,390
boss,B3V (29763),3951,55681,226
boss,B9III (15318),3951,55681,234
boss,B8IV (171301),5335,56013,694
boss,B5 (338529),6723,56428,664
segue1,B6,2850,54461,477
segue1,B9,2864,54467,211
boss,B5 (338529),6483,56341,231
boss,B9III (15318),5424,56033,996
boss,B9Vn (177756),4889,55709,692
boss,B0.5Ibe... (187459),5867,56034,95
boss,B2.5V (175426),4772,55654,656
segue1,B9,1960,53289,466
boss,B6IV (174959),5725,56625,402
boss,B5 (338529),6474,56362,170
boss,B9III (15318),6733,56369,304
boss,B9Vn (177756),5867,56034,462
boss,B9.5V+... (37269),5867,56034,469
boss,B5III (209419),5867,56034,470
boss,B9.5V+... (37269),5867,56034,473
boss,B3II (175156),5867,56034,480
boss,B5 (338529),5867,56034,490
boss,B2IV-V (176819),5867,56034,492
boss,B2IV-V (176819),5867,56034,499
boss,B3V (29763),5054,56191,516
sdss,B9,766,52247,63
boss,B3V (29763),5340,56011,160
boss,B2Iaevar (41117),5340,56011,91
boss,B5 (338529),5340,56011,144
boss,B8IV (171301),4549,55556,628
boss,B9.5V+... (37269),7117,56685,478
boss,B9 (105262),5737,56381,284
sdss,B6,1180,52995,346
boss,B8Ib (208501),6395,56354,915
sdss,B9,271,51883,165
boss,B3II (175156),4059,55360,210
boss,B9Vn (177756),6468,56311,896
boss,B5 (338529),4342,55531,718
boss,B2.5V (175426),4549,55556,693
boss,B9Vn (177756),6724,56416,72
boss,B9 (105262),3829,55300,92
boss,B2IV-V (176819),4356,55829,135
boss,B9Vn (177756),4356,55829,144
boss,B0.5Iae (185859),5350,56009,478
boss,B5 (338529),6831,56426,189
boss,B5 (338529),6832,56426,189
boss,B2IV-V (176819),6724,56416,6
boss,B9 (105262),4777,55707,721
boss,B9III (15318),3829,55300,318
boss,B2.5Ve (187811),3829,55300,96
boss,B2IV-V (176819),3829,55300,124
